weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,isin,security_type,asset_key,underlying_key,mtf_enabled,mtf_bracket,short_name,last_trading_date,price_quote_unit,country,latency,start_time,end_time,week_days
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|55558,65.0,1755.0,55558,65.0,5.0,INDEX,INDEX,NIFTY 19500 CE 26 JUN 29,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|55559,65.0,1755.0,55559,65.0,5.0,INDEX,INDEX,NIFTY 19500 PE 26 JUN 29,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|55611,65.0,1755.0,55611,65.0,5.0,INDEX,INDEX,NIFTY 34500 PE 24 DEC 29,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|55610,65.0,1755.0,55610,65.0,5.0,INDEX,INDEX,NIFTY 34500 CE 24 DEC 29,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,PE,NIFTY,NIFTY,NSE_FO|55651,65.0,1755.0,55651,65.0,5.0,INDEX,INDEX,NIFTY 31500 PE 25 JUN 30,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,CE,NIFTY,NIFTY,NSE_FO|55652,65.0,1755.0,55652,65.0,5.0,INDEX,INDEX,NIFTY 34500 CE 25 JUN 30,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,CE,NIFTY,NIFTY,NSE_FO|55650,65.0,1755.0,55650,65.0,5.0,INDEX,INDEX,NIFTY 31500 CE 25 JUN 30,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,CE,NIFTY,NIFTY,NSE_FO|55644,65.0,1755.0,55644,65.0,5.0,INDEX,INDEX,NIFTY 22500 CE 25 JUN 30,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,PE,NIFTY,NIFTY,NSE_FO|55645,65.0,1755.0,55645,65.0,5.0,INDEX,INDEX,NIFTY 22500 PE 25 JUN 30,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,CE,NIFTY,NIFTY,NSE_FO|55642,65.0,1755.0,55642,65.0,5.0,INDEX,INDEX,NIFTY 19500 CE 25 JUN 30,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,PE,NIFTY,NIFTY,NSE_FO|55643,65.0,1755.0,55643,65.0,5.0,INDEX,INDEX,NIFTY 19500 PE 25 JUN 30,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,CE,NIFTY,NIFTY,NSE_FO|55648,65.0,1755.0,55648,65.0,5.0,INDEX,INDEX,NIFTY 28500 CE 25 JUN 30,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,PE,NIFTY,NIFTY,NSE_FO|55649,65.0,1755.0,55649,65.0,5.0,INDEX,INDEX,NIFTY 28500 PE 25 JUN 30,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,CE,NIFTY,NIFTY,NSE_FO|55646,65.0,1755.0,55646,65.0,5.0,INDEX,INDEX,NIFTY 25500 CE 25 JUN 30,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,PE,NIFTY,NIFTY,NSE_FO|55647,65.0,1755.0,55647,65.0,5.0,INDEX,INDEX,NIFTY 25500 PE 25 JUN 30,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,CE,NIFTY,NIFTY,NSE_FO|55640,65.0,1755.0,55640,65.0,5.0,INDEX,INDEX,NIFTY 16500 CE 25 JUN 30,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1908642599000.0,PE,NIFTY,NIFTY,NSE_FO|55641,65.0,1755.0,55641,65.0,5.0,INDEX,INDEX,NIFTY 16500 PE 25 JUN 30,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|55600,65.0,1755.0,55600,65.0,5.0,INDEX,INDEX,NIFTY 19500 CE 24 DEC 29,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|55601,65.0,1755.0,55601,65.0,5.0,INDEX,INDEX,NIFTY 19500 PE 24 DEC 29,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|55604,65.0,1755.0,55604,65.0,5.0,INDEX,INDEX,NIFTY 25500 CE 24 DEC 29,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|55605,65.0,1755.0,55605,65.0,5.0,INDEX,INDEX,NIFTY 25500 PE 24 DEC 29,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|55602,65.0,1755.0,55602,65.0,5.0,INDEX,INDEX,NIFTY 22500 CE 24 DEC 29,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|55603,65.0,1755.0,55603,65.0,5.0,INDEX,INDEX,NIFTY 22500 PE 24 DEC 29,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|55608,65.0,1755.0,55608,65.0,5.0,INDEX,INDEX,NIFTY 31500 CE 24 DEC 29,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|55609,65.0,1755.0,55609,65.0,5.0,INDEX,INDEX,NIFTY 31500 PE 24 DEC 29,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|55606,65.0,1755.0,55606,65.0,5.0,INDEX,INDEX,NIFTY 28500 CE 24 DEC 29,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|55607,65.0,1755.0,55607,65.0,5.0,INDEX,INDEX,NIFTY 28500 PE 24 DEC 29,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|55471,65.0,1755.0,55471,65.0,5.0,INDEX,INDEX,NIFTY 19500 PE 27 JUN 28,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|55472,65.0,1755.0,55472,65.0,5.0,INDEX,INDEX,NIFTY 22500 CE 27 JUN 28,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|55470,65.0,1755.0,55470,65.0,5.0,INDEX,INDEX,NIFTY 19500 CE 27 JUN 28,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|55475,65.0,1755.0,55475,65.0,5.0,INDEX,INDEX,NIFTY 22500 PE 27 JUN 28,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|55476,65.0,1755.0,55476,65.0,5.0,INDEX,INDEX,NIFTY 25500 CE 27 JUN 28,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|55468,65.0,1755.0,55468,65.0,5.0,INDEX,INDEX,NIFTY 16500 CE 27 JUN 28,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|55469,65.0,1755.0,55469,65.0,5.0,INDEX,INDEX,NIFTY 16500 PE 27 JUN 28,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|55482,65.0,1755.0,55482,65.0,5.0,INDEX,INDEX,NIFTY 34500 CE 27 JUN 28,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|55483,65.0,1755.0,55483,65.0,5.0,INDEX,INDEX,NIFTY 34500 PE 27 JUN 28,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|55480,65.0,1755.0,55480,65.0,5.0,INDEX,INDEX,NIFTY 31500 CE 27 JUN 28,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|55481,65.0,1755.0,55481,65.0,5.0,INDEX,INDEX,NIFTY 31500 PE 27 JUN 28,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|55479,65.0,1755.0,55479,65.0,5.0,INDEX,INDEX,NIFTY 28500 PE 27 JUN 28,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|55477,65.0,1755.0,55477,65.0,5.0,INDEX,INDEX,NIFTY 25500 PE 27 JUN 28,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|55478,65.0,1755.0,55478,65.0,5.0,INDEX,INDEX,NIFTY 28500 CE 27 JUN 28,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|55431,65.0,1755.0,55431,65.0,5.0,INDEX,INDEX,NIFTY 31500 PE 28 DEC 27,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|55430,65.0,1755.0,55430,65.0,5.0,INDEX,INDEX,NIFTY 31500 CE 28 DEC 27,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|55424,65.0,1755.0,55424,65.0,5.0,INDEX,INDEX,NIFTY 22500 CE 28 DEC 27,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|55425,65.0,1755.0,55425,65.0,5.0,INDEX,INDEX,NIFTY 22500 PE 28 DEC 27,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|55422,65.0,1755.0,55422,65.0,5.0,INDEX,INDEX,NIFTY 19500 CE 28 DEC 27,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|55423,65.0,1755.0,55423,65.0,5.0,INDEX,INDEX,NIFTY 19500 PE 28 DEC 27,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|55428,65.0,1755.0,55428,65.0,5.0,INDEX,INDEX,NIFTY 28500 CE 28 DEC 27,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|55429,65.0,1755.0,55429,65.0,5.0,INDEX,INDEX,NIFTY 28500 PE 28 DEC 27,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|55426,65.0,1755.0,55426,65.0,5.0,INDEX,INDEX,NIFTY 25500 CE 28 DEC 27,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|55427,65.0,1755.0,55427,65.0,5.0,INDEX,INDEX,NIFTY 25500 PE 28 DEC 27,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|55421,65.0,1755.0,55421,65.0,5.0,INDEX,INDEX,NIFTY 16500 PE 28 DEC 27,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|55418,65.0,1755.0,55418,65.0,5.0,INDEX,INDEX,NIFTY 16500 CE 28 DEC 27,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|55439,65.0,1755.0,55439,65.0,5.0,INDEX,INDEX,NIFTY 34500 PE 28 DEC 27,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|55438,65.0,1755.0,55438,65.0,5.0,INDEX,INDEX,NIFTY 34500 CE 28 DEC 27,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|55523,65.0,1755.0,55523,65.0,5.0,INDEX,INDEX,NIFTY 25500 PE 26 DEC 28,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|55524,65.0,1755.0,55524,65.0,5.0,INDEX,INDEX,NIFTY 28500 CE 26 DEC 28,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|55521,65.0,1755.0,55521,65.0,5.0,INDEX,INDEX,NIFTY 22500 PE 26 DEC 28,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|55522,65.0,1755.0,55522,65.0,5.0,INDEX,INDEX,NIFTY 25500 CE 26 DEC 28,25500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|55527,65.0,1755.0,55527,65.0,5.0,INDEX,INDEX,NIFTY 31500 PE 26 DEC 28,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|55528,65.0,1755.0,55528,65.0,5.0,INDEX,INDEX,NIFTY 34500 CE 26 DEC 28,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|55525,65.0,1755.0,55525,65.0,5.0,INDEX,INDEX,NIFTY 28500 PE 26 DEC 28,28500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|55526,65.0,1755.0,55526,65.0,5.0,INDEX,INDEX,NIFTY 31500 CE 26 DEC 28,31500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|55529,65.0,1755.0,55529,65.0,5.0,INDEX,INDEX,NIFTY 34500 PE 26 DEC 28,34500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|55520,65.0,1755.0,55520,65.0,5.0,INDEX,INDEX,NIFTY 22500 CE 26 DEC 28,22500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|55516,65.0,1755.0,55516,65.0,5.0,INDEX,INDEX,NIFTY 16500 CE 26 DEC 28,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|55517,65.0,1755.0,55517,65.0,5.0,INDEX,INDEX,NIFTY 16500 PE 26 DEC 28,16500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|55518,65.0,1755.0,55518,65.0,5.0,INDEX,INDEX,NIFTY 19500 CE 26 DEC 28,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|55519,65.0,1755.0,55519,65.0,5.0,INDEX,INDEX,NIFTY 19500 PE 26 DEC 28,19500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|89642,65.0,1755.0,89642,65.0,5.0,INDEX,INDEX,NIFTY 30000 CE 26 JUN 29,30000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|89636,65.0,1755.0,89636,65.0,5.0,INDEX,INDEX,NIFTY 27000 CE 26 JUN 29,27000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89637,65.0,1755.0,89637,65.0,5.0,INDEX,INDEX,NIFTY 27000 PE 26 JUN 29,27000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89635,65.0,1755.0,89635,65.0,5.0,INDEX,INDEX,NIFTY 26000 PE 26 JUN 29,26000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89649,65.0,1755.0,89649,65.0,5.0,INDEX,INDEX,NIFTY 33000 PE 26 JUN 29,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|89648,65.0,1755.0,89648,65.0,5.0,INDEX,INDEX,NIFTY 33000 CE 26 JUN 29,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89643,65.0,1755.0,89643,65.0,5.0,INDEX,INDEX,NIFTY 30000 PE 26 JUN 29,30000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|89612,65.0,1755.0,89612,65.0,5.0,INDEX,INDEX,NIFTY 18000 CE 26 JUN 29,18000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89613,65.0,1755.0,89613,65.0,5.0,INDEX,INDEX,NIFTY 18000 PE 26 JUN 29,18000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|89630,65.0,1755.0,89630,65.0,5.0,INDEX,INDEX,NIFTY 24000 CE 26 JUN 29,24000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89631,65.0,1755.0,89631,65.0,5.0,INDEX,INDEX,NIFTY 24000 PE 26 JUN 29,24000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89625,65.0,1755.0,89625,65.0,5.0,INDEX,INDEX,NIFTY 21000 PE 26 JUN 29,21000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|89624,65.0,1755.0,89624,65.0,5.0,INDEX,INDEX,NIFTY 21000 CE 26 JUN 29,21000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,PE,NIFTY,NIFTY,NSE_FO|89607,65.0,1755.0,89607,65.0,5.0,INDEX,INDEX,NIFTY 15000 PE 26 JUN 29,15000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1877192999000.0,CE,NIFTY,NIFTY,NSE_FO|89606,65.0,1755.0,89606,65.0,5.0,INDEX,INDEX,NIFTY 15000 CE 26 JUN 29,15000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61660,65.0,1755.0,61660,65.0,5.0,INDEX,INDEX,NIFTY 21000 PE 24 DEC 29,21000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|61659,65.0,1755.0,61659,65.0,5.0,INDEX,INDEX,NIFTY 21000 CE 24 DEC 29,21000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,PE,NIFTY,NIFTY,NSE_FO|61391,65.0,1755.0,61391,65.0,5.0,INDEX,INDEX,NIFTY 18000 PE 24 DEC 29,18000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1892831399000.0,CE,NIFTY,NIFTY,NSE_FO|61390,65.0,1755.0,61390,65.0,5.0,INDEX,INDEX,NIFTY 18000 CE 24 DEC 29,18000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
